,Category,Code,,Case,Text,Coder,Date,Words,% Words,Comment,Variable
,efectos,evacuados,, Comités del litoral alertas ante precipitaciones,Hay 145 evacuados en total,Admin,6/5/2020,5,"1,60%",,DOCUMENT
,efectos,inundación,, Crece número de evacuados,?Crece número de evacuados,Admin,6/5/2020,4,"1,30%",,DOCUMENT
,efectos,evacuados,, Crece número de evacuados,?Crece número de evacuados,Admin,6/5/2020,4,"1,30%",,DOCUMENT
,eventos meteorológicos,tormenta,, Descendió a 81 el número de evacuados por tormentas,?Descendió a 81 el número de evacuados por tormentas,Admin,6/5/2020,9,"2,40%",,DOCUMENT
,efectos,evacuados,, Descendió a 81 el número de evacuados por tormentas,?Descendió a 81 el número de evacuados por tormenta,Admin,6/5/2020,9,"2,40%",,DOCUMENT
,efectos,inundación,, Descendió a 81 el número de evacuados por tormentas,?Descendió a 81 el número de evacuados por tormentas,Admin,6/5/2020,9,"2,40%",,DOCUMENT
,eventos meteorológicos,tormenta,, Descendió a 81 el número de evacuados por tormentas,?Descendió a 81 el número de evacuados por tormentas,Admin,6/5/2020,9,"2,40%",,DOCUMENT
,efectos,inundación,, Desciende el número de evacuados por crecidas,?Desciende el número de evacuados por crecidas,Admin,6/5/2020,7,"2,20%",,DOCUMENT
,efectos,evacuados,, Desciende el número de evacuados por crecidas,?Desciende el número de evacuados por crecidas,Admin,6/5/2020,7,"2,20%",,DOCUMENT
,efectos,destrozos,, Destrozos por temporal en el norte,?Destrozos por temporal en el norte,Admin,6/5/2020,6,"1,90%",,DOCUMENT
,eventos meteorológicos,viento,, Destrozos por temporal en el norte,?Destrozos por temporal en el norte,Admin,6/5/2020,6,"1,90%",,DOCUMENT
,eventos meteorológicos,lluvia,, Destrozos por temporal en el norte,?Destrozos por temporal en el norte,Admin,6/5/2020,6,"1,90%",,DOCUMENT
,eventos meteorológicos,viento,, Destrozos por temporal en el norte,?Destrozos por temporal en el norte,Admin,6/5/2020,6,"1,90%",,DOCUMENT
,eventos meteorológicos,viento,, Destrozos por temporal en el norte,Destrozos por temporal en el norte,Admin,6/5/2020,6,"1,90%",,DOCUMENT
,efectos,destrozos,, Destrozos por temporal en el norte,Destrozos por temporal en el norte,Admin,6/5/2020,6,"1,90%",,DOCUMENT
,efectos,inundación,, Disminuyó a 1420 el número de personas desplazadas,Rutas cortada,Admin,6/5/2020,2,"0,50%",,DOCUMENT
,efectos,evacuados,, Disminuyó a 1420 el número de personas desplazadas,Rutas cortadas,Admin,6/5/2020,2,"0,50%",,DOCUMENT
,efectos,rutas cortadas,, Disminuyó a 1420 el número de personas desplazadas,Rutas cortadas,Admin,6/5/2020,2,"0,50%",,DOCUMENT
,eventos meteorológicos,viento,," Domingo_ tormentas, lluvia y fuertes vientos","?Domingo: tormentas, lluvia y fuertes viento",Admin,6/5/2020,6,"1,80%",,DOCUMENT
,eventos meteorológicos,lluvia,," Domingo_ tormentas, lluvia y fuertes vientos","?Domingo: tormentas, lluvia y fuertes vientos",Admin,6/5/2020,6,"1,80%",,DOCUMENT
,eventos meteorológicos,tormenta,," Domingo_ tormentas, lluvia y fuertes vientos","?Domingo: tormentas, lluvia y fuertes vientos",Admin,6/5/2020,6,"1,80%",,DOCUMENT
