,CATEGORIA,CODIGO,TEXTO
177,eventos meteorológicos,lluvia,?Casi 800 evacuados en el país alerta naranja meteorológica
178,eventos meteorológicos,lluvia,Rutas cortadas y servicios afectado
179,eventos meteorológicos,lluvia,?Cientos de evacuados en el norte del país
180,eventos meteorológicos,lluvia,Ocho rutas cortadas
181,eventos meteorológicos,lluvia,?Complicaciones por las lluvias
182,eventos meteorológicos,lluvia,?Complicaciones por las lluvias
183,eventos meteorológicos,lluvia,"?Evacuados, destrozos y rutas cortada"
184,eventos meteorológicos,lluvia,?Lluvias entre lunes y martes
185,eventos meteorológicos,lluvia,?Lluvias para el sábado
186,eventos meteorológicos,lluvia,?Lluvias para las fiestas
187,eventos meteorológicos,lluvia,?Lluvias: 33 evacuados en Soriano
188,eventos meteorológicos,lluvia,?Lluvias: 33 evacuados en Soriano
189,eventos meteorológicos,lluvia,?Lluvias: decenas de evacuados en Durazno
190,eventos meteorológicos,lluvia,?Meteorología: lluvias para el domingo
191,eventos meteorológicos,lluvia,?Paysandú: evacuados por inundacione
192,eventos meteorológicos,lluvia,?Rutas cortadas en trece puntos y más de 1200 evacuados
193,eventos meteorológicos,lluvia,?Semana de lluvias
194,eventos meteorológicos,lluvia,? 1179 evacuados en el paí
195,eventos meteorológicos,lluvia,?Advierten por posible turbonada y abundantes lluvias a partir del viernes
196,eventos meteorológicos,lluvia,?Inundaciones: 692 personas evacuadas
197,eventos meteorológicos,lluvia,Metsul alerta por inundaciones
198,eventos meteorológicos,lluvia,?Meteorología: pronóstico de lluvias
199,eventos meteorológicos,lluvia,?Se suman evacuados en Artigas
200,eventos meteorológicos,lluvia,?Treinta y Tres: aumentan evacuado
201,eventos meteorológicos,lluvia,Evacuados
202,eventos meteorológicos,lluvia,?Meteorología prevé lluvias y tormentas hasta el martes
203,eventos meteorológicos,lluvia,?Meteorología: lluvias el fin de semana
204,eventos meteorológicos,lluvia,?Precipitaciones y tormentas aisladas hasta el martes
205,eventos meteorológicos,lluvia,? 274 desplazados y 6 rutas cortadas 274 desplazados y 6 rutas cortadas
206,eventos meteorológicos,lluvia,?Advertencia de nivel amarillo por lluvias abundantes y tormentas
207,eventos meteorológicos,lluvia,?Advertencia naranja por tormentas fuertes y copiosas
208,eventos meteorológicos,lluvia,Hay 145 evacuados en total
209,eventos meteorológicos,lluvia,?Destrozos por temporal en el norte
210,eventos meteorológicos,lluvia,"?Domingo: tormentas, lluvia y fuertes vientos"
211,eventos meteorológicos,lluvia,?Fin de año con precipitaciones y tormentas
212,eventos meteorológicos,lluvia,?Pronostican lluvia y tormentas para el fin de semana
213,eventos meteorológicos,lluvia,"Montevideo: 40 evacuados, árboles caídos y obstrucción de saneamiento"
214,eventos meteorológicos,lluvia,"?Viento, lluvia y frío para el fin de semana"
215,eventos meteorológicos,lluvia,?IM explicó colapso de desagües por lluvia del 26 de diciembre
216,eventos meteorológicos,lluvia,?Lluvia seguirá por seis días
217,eventos meteorológicos,lluvia,Lluvia seguirá por seis días
218,eventos meteorológicos,lluvia,"El integr ante de Caminer a advirtió que ""la mayoría de los conductor es no adaptan su forma de conducción a las condiciones del pavimento, que cambia cuando llue ve""."
219,eventos meteorológicos,lluvia,"Los departamentos de Artigas, Salto y Paysandú mantienen más de 60 desplazados por la cr ecida del Río Uruguay, tr as las intensas lluvias de los últimos días."
220,eventos meteorológicos,lluvia,"Este domingo la temper atur a ir á en ascenso y llegar á a 35º en la capital, anuncian tormentas se ver as y lluvias dispersas"
221,eventos meteorológicos,lluvia,"El Sistema Nacional de Emer gencias informó que este lunes disminuyó a cuatr o el númer o de departamentos afectados por las inundaciones. Hay 4.158 desplazados en Dur azno, T r einta y T r es, T acuar embó y Soriano, y ya r egr esar on a sus casas los e vacuados de Canelones, Colonia, Maldonado y Sar andí del Yí."
222,eventos meteorológicos,lluvia,"De acuer do al último r ele vamiento divulgado por  el Sistema Nacional de Emer gencias (SINAE), asciende a 2326 el númer o de personas desplazadas en todo el territorio nacional a causa del aumento del caudal de distintos ríos y arr o yos debido a las intensas lluvias r egistr adas desde la noche del 11 de agosto."
223,eventos meteorológicos,lluvia,"La Dir ección Nacional de Policía informó que hay dos rutas cortadas en distintos tr amos: la Ruta 27 a la altur a del kilómetr o 5,500, en el par aje Chalet El Gato (River a), y, en Bella Unión,  la Ruta 30 en el kilómetr o 96 (Arr o yo T r es Cruces), en el kilómetr o 61 (Cañada de La Quinta), y en el kilómetr o 60 (Arr o yo Cuar ó)."
224,eventos meteorológicos,lluvia,"? 40 evacuados en Dolores, tras lluvias del domingo"
225,eventos meteorológicos,lluvia,"Cavani en Napoli: “Era una máquina. Acababa la práctica y corría una hora” 40 evacuados en Dolores, tras lluvias del domingo"
226,eventos meteorológicos,lluvia,"-23 40 evacuados en Dolores, tras lluvias del domingo"
227,eventos meteorológicos,lluvia,"+15 0 15 40 evacuados en Dolores, tras lluvias del domingo"
228,eventos meteorológicos,lluvia,Alerta naranja por lluvias y tormentas en el norte; hay 33 desplazados -..
229,eventos meteorológicos,lluvia,?Fin de semana lluvioso y con rachas de viento de hasta 70 km/h
230,eventos meteorológicos,lluvia,", y tienen a disposición edificios públicos ante la posibilidad de que haya evacuados, situación que aún no se registró."
231,eventos meteorológicos,lluvia,"Hasta ayer debido a las abundantes lluvias caídas durante las últimas horas, hay un total de 3.623 personas desplazadas en 13 departamentos del país, según el último comunicado emitido por el Sistema Nacional de Emergencia (Sinae) a las 18:00 hora"
232,eventos meteorológicos,lluvia,"Se prevé actividad eléctrica, ocasionales granizadas, rachas de viento fuerte entre 60 - 75 km/h y precipitaciones puntualmente abundantes (entre 20-50 mm en 6 hs.)."
233,eventos meteorológicos,lluvia,El presidente Tabaré Vázquez recorrió hoy la ciudad de San Ramón con el objetivo de conocer cómo se estaban implementando las medidas preventivas ante la posible crecida del Río Santa Lucía. Así como visitó a los evacuados afectados por las intensas lluvias de los últimos días
234,eventos meteorológicos,lluvia,"Se prevén precipitaciones abuntantes entre 20-50 mm en 6 horas, ocasional caída de granizo, rachas de viento fuerte del SW entre 60-75 km/h e intensa actividad eléctrica."
235,eventos meteorológicos,lluvia,"""Una masa de aire cálido e inestable en interacción con un frente frío que se aproxima por el suroeste, genera el desarrollo de tormentas, con ocasional precipitación de granizo, intensa actividad eléctrica, probables rachas de viento entre 60-75 km/h, y precipitaciones entre 20-40 mm en seis horas"", se advierte."
236,eventos meteorológicos,lluvia,"En Artigas, Salto, Rivera, Tacuarembó y Cerro Largo, se señala que una ""masa aire cálida, húmeda e inestable continúa interaccionando con frente frío que se desplaza lentamente del Suroeste al Norte"" lo que favorece que continúen desarrollándose tormentas, acompañadas de ""precipitaciones copiosas (50 - 80 mm en 6 hs.), intensa actividad eléctrica, caída de granizo y rachas de viento muy fuerte entre 75 - 100 km/h"""
237,eventos meteorológicos,lluvia,"El organismo informó este mediodía que en esta zona hay tormentas fuertes que pueden llegar incluir rachas de viento superiores a 120 kilómetros por hora, granizo, intensa actividad eléctrica y lluvia intensa. El pronóstico rige hasta las 18:00 horas de este martes"
238,eventos meteorológicos,lluvia,"Montevideo y la zona metropolitana se espera cielo cubierto, precipitaciones y probables tormentas aisladas. Habrá rachas de viento y temperaturas entre los 18 de mínima y 23 de máxima."
239,eventos meteorológicos,lluvia,"“Se inundó alguna zona pero ya está bajando el agua y no hay afectaciones graves que lamentar”, dijo el secretario general de la Intendencia de Maldonado,"
240,eventos meteorológicos,lluvia,", y tienen a disposición edificios públicos ante la posibilidad de que haya evacuados, situación que aún no se registró."
241,eventos meteorológicos,lluvia,"Intendencia de Maldonado junto a otra del Sunca, alrededor de 100 personas"
242,eventos meteorológicos,lluvia,Más de treinta evacuados y seis rutas cortadas en todo el país - ECOS UY desplazadas en Maldonado y Rocha retornaron a hogare
243,eventos meteorológicos,lluvia,"Son 33 las personas desplazadas de sus hogares debido a las lluvias y fuertes tormentas de este sábado, así como hay seis carreteras cortadas tras la crecida de ríos y arroyos, según informó el Sistema Nacional de Emergencias del país (Sinae)"
244,eventos meteorológicos,lluvia,"Asimismo, permanecen cortadas las rutas 3, 6, 11, 46, 61 y 82"
245,eventos meteorológicos,lluvia,"Canelones, Maldonado y Rocha, informa Sinae."
246,eventos meteorológicos,lluvia,"Se prevé actividad eléctrica, ocasionales granizadas, rachas de viento fuerte entre 60 - 75 km/h y precipitaciones puntualmente abundantes (entre 20-50 mm en 6 hs.)"
247,eventos meteorológicos,lluvia,SINAE recuerda algunas recomendaciones para el retorno seguro a las viviendas luego de la inundación:
248,eventos meteorológicos,lluvia,"Entre los fenómenos meteorológicos previstos se presentarán ""precipitaciones puntualmente abundantes (20-50 en 6 hs), rachas de viento del SW (60-75 km/h), intensa actividad eléctrica, ocasional caída de granizo."
249,eventos meteorológicos,lluvia,"Desde el Sistema Nacional de Emergencia (Sinae) se lamenta ""un nuevo fallecimiento de una persona al intentar cruzar una zona inundada""."
250,eventos meteorológicos,lluvia,"Las fuertes lluvias y tormentas que se r egistr ar on el jue ves y en la madrugada del viernes causar on la e vacuación de 112 personas y daños en viviendas, arbolado y tendido eléctrico, informó el Sistema Nacional de Emer gencia (Sinae)."
251,eventos meteorológicos,lluvia,"Allí, se esper an lluvias, algunas intensas y formación de tormentas aisladas, con ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes."
252,eventos meteorológicos,lluvia,"Las tormentas afectar án a localidades de cuatr o departamentos, con la posibilidad de lluvias intensas y actividad eléctrica."
253,eventos meteorológicos,lluvia,"Podr án r egistr arse lluvias intensas en cortos períodos, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes."
254,eventos meteorológicos,lluvia,El Inumet advirtió sobr e la posibilidad de que se r egistr en “lluvias intensas” y actividad eléctrica.
255,eventos meteorológicos,lluvia,"Amarillo por persistencia de tormentas y lluvias, que estar á vigente hasta las 23:15 del jue ves."
256,eventos meteorológicos,lluvia,"Debido a una perturbación atmosférica asociada a masa de air e húmeda e inestable que afecta el país, pueden gener arse tormentas, algunas puntualmente fuertes. En zonas de tormentas se podr án r egistr ar lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes."
257,eventos meteorológicos,lluvia,"Se esper an tormentas puntualmente fuertes con lluvias intensas en cortos períodos de tiempo, caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes."
258,eventos meteorológicos,lluvia,Inumet pr e vé que el tiempo desmejor e el sábado de tar de y que a partir de la noche se pr oduzcan lluvias y tormentas fuertes.
259,eventos meteorológicos,lluvia,"El Inumet advierte que, por la mañana y la tar de, en el norte, se esper an lluvias y temper atur as, que r ondar án los 15 º C y 23 º C, mientr as que par a el sur se esper an los mismos fenómenos, per o por la tar de y la noche."
260,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Alerta-amarilla-para-casi-todo-el-territorio-nacional-por-persistencia-de-lluvias-uc692432 1 / 13
261,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Alerta-amarilla-para-el-suroeste-del-pais-por-lluvias-y-tormentas-uc701265 1 / 1 1 S E   PO N E   N E G R O   C O M O   L A   N O C H E
262,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Alerta-amarilla-por-tormentas-y-lluvias-intensas-al-noroeste-uc702041 1 / 1 1
263,eventos meteorológicos,lluvia,Meteor ología actualizó su advertencia amarilla por lluvias intensas en cortos períodos y r achas de vientos fuertes de hasta 60 kilómetr os por hor a.
264,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Alerta-naranja-por-tormentas-y-lluvias-en-el-suroeste-del-pais-uc704705 1 / 12
265,eventos meteorológicos,lluvia,Meteor ología r edujo la advertencia nar anja por lluvias y tormentas fuertes a once departamentos del norte y el este del país.
266,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Alerta-naranja-Inumet-advierte-por-lluvias-y-tormentas-en-nueve-departamentos-uc696946 1 / 1 1
267,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Anuncian-lluvias-y-tormentas-para-este-fin-de-semana-en-todo-el-pais-uc696603 1 / 12
268,eventos meteorológicos,lluvia,"Centr o Coor dinador de Emer gencias Departamentales de Cerr o Lar go informó que 2 adultos y 6 menor es de edad que debier on ser e vacuados de sus casas pr oducto de las lluvias. Además, el viento pr o vocó daños en el techo de una vivienda."
269,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Continua-advertencia-meteorologica-para-buena-parte-del-pais-por-tormentas-y-lluvias-uc704461 1 / 12
270,eventos meteorológicos,lluvia,"Par a las zonas que están en advertencia por tormentas (que tiene vigencia hasta las 15:20 hor as), el aviso es que pueden r egistr arse lluvias intensas en cortos períodos de tiempo, caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes."
271,eventos meteorológicos,lluvia,"En definitiva, están bajo alerta nar anja por tormentas y lluvias las siguientes localidades:"
272,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/El-Ano-Nuevo-llega-con-lluvias-tormentas-y-altas-temperaturas-uc706182 1 / 12
273,eventos meteorológicos,lluvia,El SINAE r ealizó una serie de r ecomendaciones ante la advertencia por tormentas y lluvias que afecta a todo el país y canalizar los r eclamos en caso de emer gencia por el 911.
274,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/El-suroeste-y-el-centro-del-pais-se-mantienen-bajo-alerta-naranja-por-lluvias-uc704740 1 / 1 1
275,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Esta-semana-estara-nuboso-y-con-lluvias-a-partir-del-miercoles--uc689080 1 / 1 1
276,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Esta-semana-estara-nuboso-y-con-lluvias-a-partir-del-miercoles--uc689080 1 / 1 1
277,eventos meteorológicos,lluvia,En el Este el viernes estar á nuboso y cubierto con pr ecipitaciones que comenzar án en la tar de y continuar án hasta la noche del sábado. Par a el domingo no se esper an lluvias. La temper atur a dur ante todo el fin de semana ir á de los 12 a los
278,eventos meteorológicos,lluvia,"Salvo en la mañana del sábado en el este del país, no se esper an lluvias par a el fin de semana. Las temper atur as mínimas ir án entr e los 10 y los 14º, mientr as que las máximas se ubicar án entr e los 22 y los 26º."
279,eventos meteorológicos,lluvia,El Instituto Nacional de Meteor ología pr e vé cielo nuboso y lluvias par a este fin de semana en casi todo el país. Las temper atur as mínimas se ubicar án entr e los 10 y los 14º y las máximas entr e 19 y 22º.
280,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Habra-lluvias-y-rachas-de-viento-fuerte-en-todo-el-pais-uc691307 1 / 13
281,eventos meteorológicos,lluvia,"Según el Inumet, el fenómeno del fin de semana incluir á ""intensa actividad eléctrica"", además de gr anizo, r achas de viento fuertes y lluvias intensas en cortos períodos de tiempo."
282,eventos meteorológicos,lluvia,"El or ganismo indica que ""en zonas de tormentas se podr án r egistr ar lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes""."
283,eventos meteorológicos,lluvia,"""En zonas de tormentas se podr án r egistr ar lluvias intensas en cortos períodos de tiempo, caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes"", señala la advertencia, que rige hasta las 22:00 hor as."
284,eventos meteorológicos,lluvia,"En las zonas incluidas en las advertencias, ""se podr án r egistr ar lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes""."
285,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Inumet-extendio-la-alerta-amarilla-por-tormentas-fuertes-y-lluvias-intensas-hasta-este-domingo-uc7013 … 1 / 1 1 ¿ T O D O   E S T Á   S E C O   E N   B U E N O S   A I R E S ?
286,eventos meteorológicos,lluvia,Hay 16 departamentos que están bajo advertencia amarilla por persistencia de lluvias y tormentas.
287,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Inumet-no-espera-lluvias-hasta-la-noche-del-sabado-aunque-empeora-los-dias-siguientes-uc695933 1 / 12
288,eventos meteorológicos,lluvia,"Los departamentos de Artigas, River a, Salto y T acuar embó están bajo advertencia por persistencia de tormentas y lluvias."
289,eventos meteorológicos,lluvia,"Entr e este jue ves y el viernes se esper an lluvias y tormentas en todo el país, que se ir án desplazando desde el litor al sur oeste hacia el nor este del país. Par a el sábado, aun se esper an lluvias per o escasas, principalmente al sur del río Negr o."
290,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Inumet-pronostico-lluvias-y-tormentas-fuertes-para-el-fin-de-semana-uc696688 1 / 7
291,eventos meteorológicos,lluvia,"Se pr e vén lluvias y tormentas fuertes par a los departamentos de Cerr o Lar go, Dur azno, Florida, River a,"
292,eventos meteorológicos,lluvia,"El servicio meteor ológico alertó a la población por tormentas fuertes y lluvias intensas hasta, por lo menos, las 9:45 hor as de este domingo."
293,eventos meteorológicos,lluvia,"Algunas localidades, principalmente al sur del Río Negr o, aún continúan con advertencias por lluvias y tormentas."
294,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/La-semana-culminara-con-dias-frios-pero-sin-lluvias-uc688648 1 / 1 1
295,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Las-lluvias-continuaran-hasta-el-lunes-por-la-tarde-en-gran-parte-del-territorio-uc696959 1 / 1 1
296,eventos meteorológicos,lluvia,"El Instituto Uruguayo de Meteor ología emitió un pr onóstico especial par a los pr ó ximos die z días. Según este tr abajo, entr e jue ves 20 y viernes 21 hay pr obabilidad alta de pr ecipitaciones par a todo el país, con los mayor es acumulados el viernes, con valor es entr e 20 y 30 mm. En tanto, no se esper an lluvias entr e el sábado 22 y el jue ves 27, y e xiste pr obabilidad baja de pr ecipitaciones escasas entr e el viernes 28 y el sábado 29."
297,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Lluvias-escasas-para-el-sur-y-altas-en-el-norte-entre-viernes-y-domingo-uc701751 1 / 1 1
298,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Localidades-de-16-departamentos-estan-bajo-alerta-naranja-por-lluvias-uc704761 1 / 6
299,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Meteorologia-advierte-por-la-persistencia-de-lluvias-y-tormentas-fuertes-uc704778 1 / 12
300,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Meteorologia-advierte-por-lluvias-de-variada-intensidad-entre-sabado-y-domingo-uc692384 1 / 12 N O S   V A N   A   S A L I R   B R A N Q U I A S
301,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Meteorologia-advierte-sobre-lluvias-significativas-al-sur-del-rio-Negro-para-miercoles-y-jueves-uc690009 1 / 12
302,eventos meteorológicos,lluvia,"Las lluvias se dar án, principalmente, en el litor al oeste y centr o del país."
303,eventos meteorológicos,lluvia,El Instituto Nacional de Meteor ología emitió una advertencia amarilla por lluvias y tormentas puntualmente fuertes. La advertencia se actualizar á a las 8.30hs.
304,eventos meteorológicos,lluvia,"Meteor ología emitió una advertencia amarilla par a 13 departamentos, del norte, centr o y este. Se esper an lluvias intensas y tormentas puntualmente fuertes."
305,eventos meteorológicos,lluvia,"Se esper an tormentas, lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes. La advertencia rige hasta las 12. El pr onóstico par a el fin de semana."
306,eventos meteorológicos,lluvia,"El Instituto Nacional de Meteor ología pr e vé que tormentas puntualmente fuertes con lluvias intensas, posible caída de gr anizo y actividad eléctrica con r achas de viento fuertes."
307,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Meteorologia-emitio-una-advertencia-naranja-para-el-norte-del-pais-por-lluvias-y-tormentas-uc693586 1 / 1 1
308,eventos meteorológicos,lluvia,"El Instituto Nacional de Meteor ología emitió una advertencia nar anja por tormentas, algunas puntualmente fuertes con lluvias intensas en cortos períodos de tiempo, ocasional caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes."
309,eventos meteorológicos,lluvia,"Se esper an tormentas con lluvias intensas en cortos períodos de tiempo, caída de gr anizo, intensa actividad eléctrica y r achas de viento fuertes."
310,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Meteorologia-preve-alternancia-de-lluvias-y-buen-tiempo-para-los-proximos-diez-dias-uc698022 1 / 1 1
311,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Meteorologia-preve-importantes-acumulados-de-lluvias-entre-jueves-y-viernes-uc704669 1 / 12
312,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Meteorologia-preve-lluvias-para-el-domingo-y-no-llovera-entre-el-lunes-20-y-el-viernes-24-uc692142 1 / 1 1
313,eventos meteorológicos,lluvia,"El viernes llo ver á en todo el país, principalmente en la mañana, con temper atur as de entr e  6 y 14 en todo el país.  El sábado el cielo estar á nuboso y algo nuboso con mínimas de entr e 4 y 6º en el sur del país y máximas que ir án desde los 13 y los 12º, mientr as que en el norte, también sin lluvias, las mínimas ser á de entr e 3 y 4º y las máximas van de 13º a 14º."
314,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Meteorologia-pronostica-lluvias-para-jueves-viernes-y-sabado-en-todo-el-pais-uc693573 1 / 1 1
315,eventos meteorológicos,lluvia,"El Instituto Uruguayo de Meteor ología emitió un pr onóstico e xtendido par a los pr ó ximos die z días. Según este tr abajo, se esper an lluvias en todo el país entr e el viernes 24 y las primer as hor as del sábado 25. Los acumulados mayor es se r egistr ar án al norte del río Negr o, con valor es de entr e 40 y 50 mm. En el sur, en tanto, se esper an valor es de pr ecipitaciones acumuladas entr e 15 y 20 mm."
316,eventos meteorológicos,lluvia,Lluvias en Montevideo . Foto: Raúl Martínez/EFE
317,eventos meteorológicos,lluvia,"En tanto el INUMET pr e vé un fin de semana de inestabilidad atmosférica con lluvias y tormentas, principalmente el sábado cuando se esper an gr anizos, vientos fuertes, lluvias abundantes y descar gas eléctricas."
318,eventos meteorológicos,lluvia,"El Instituto Uruguayo de Meteor ología emitió un pr onóstico especial par a los pr ó ximos die z días. Según este tr abajo, no se esper an pr ecipitaciones entr e el jue ves 8 y el viernes 9 de no viembr e, per o el sábado 10 e xiste una pr obabilidad media de lluvias escasas al sur y sur oeste del país, con acumulados de entr e 1 y 5 mm. Las lluvias se e xtender án a todo el país entr e el domingo 11 y el martes 13, día en que se esper an los mayor es acumulados."
319,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/No-se-esperan-lluvias-para-el-fin-de-semana-largo-pero-si-bajas-en-las-temperaturas-minimas-uc70021 1 1 / 1 1 ¿ Y A   L L E G Ó   L A   P R I M A V E R A ?
320,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/No-se-esperan-lluvias-para-el-fin-de-semana-largo-pero-si-bajas-en-las-temperaturas-minimas-uc70021 1 1 / 1 1 ¿ Y A   L L E G Ó   L A   P R I M A V E R A ?
321,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Parte-de-seis-departamentos-del-norte-bajo-advertencia-amarilla-por-lluvias-uc701596 1 / 1 1
322,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Pronostican-lluvias-entre-la-noche-del-jueves-22-y-el-sabado-24-uc702518 1 / 1 1
323,eventos meteorológicos,lluvia,Lluvias y tormentas con vientos fuertes y actividad eléctrica con fuerte caída de gr anizo afecta al sur del país.La advertencia está vigente hasta las 19hs. Recomendaciones del Sistema Nacional de Emer gencia 22.09.2018 17:00
324,eventos meteorológicos,lluvia,"Paysandú, Salto y T acuar embó. El informe destaca que se podr án r egistr ar ""lluvias intensas en cortos períodos de tiempo, caída de gr anizo, intensa actividad eléctrica y r achas de viento fuerte"". La advertencia rige hasta las 9:20 hor as."
325,eventos meteorológicos,lluvia,T oda la zona coster a del Río de la Plata y el océano Atlántico está bajo advertencia por lluvias y tormentas.
326,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Santa-Rosa-llega-este-ano-con-puntualidad-se-esperan-lluvias-y-descenso-de-temperaturas-uc693367 1 / 12
327,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Se-espera-un-fin-de-semana-nuboso-con-bajas-temperaturas-y-lluvias-uc703417 1 / 1 1
328,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Se-esperan-lluvias-para-la-noche-del-sabado-y-la-manana-del-domingo-con-descenso-de-temperatura … 1 / 1 1
329,eventos meteorológicos,lluvia,"? https://www .montevideo.com.uy/Noticias/Se-preven-lluvias-entre-jueves-y-domingo-y-no-se-esperan-nuevas-precipitaciones-hasta-el-14-de-julio … 1 / 1 1 ¡ PO R   F A V O R ,   J U L I O !"
330,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Se-vienen-lluvias-a-partir-de-este-jueves-y-un-fin-de-semana-con-temperaturas-bajas-uc702562 1 / 1 1
331,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/Sigue-advertencia-meteorologica-para-el-norte-del-pais-por-tormentas-y-lluvias-uc705028 1 / 12
332,eventos meteorológicos,lluvia,"En definitiva, hay una alerta nar anja por tormentas y lluvias fuertes y otr a de color amarillo."
333,eventos meteorológicos,lluvia,"En este sentido, Inumet alertó a todo el territorio nacional sobr e la posibilidad de la persistencia de lluvias y tormentas."
334,eventos meteorológicos,lluvia,? https://www .montevideo.com.uy/Noticias/T ras-las-lluvias-del-fin-de-semana-varias-familias-debieron-ser-evacuadas-en-Salto-uc692485 1 / 1 1
335,eventos meteorológicos,lluvia,"Los pasajer os fuer on tr asladados a la seccional 11 de Colonia. Según los testimonios el vehículo fue arr astr ado por la corriente, debido a las abundantes lluvias."
336,eventos meteorológicos,lluvia,"""Cabe destacar que en zonas de tormentas se podrán registrar lluvias intensas en cortos períodos, ocasional caída de granizo, intensa actividad eléctrica y rachas de viento fuertes"", informó Inumet"
337,eventos meteorológicos,lluvia,"Tormentas aisladas y persistencia de lluvias, en forma intensa por periodos cortos de tiempo, con posible actividad eléctrica y rachas de viento fuertes, pronostica el Instituto Uruguayo de Meteorología para la mañana de este viernes con una alerta amarilla en siete departamentos del país."
338,eventos meteorológicos,lluvia,"""precipitaciones y tormentas"" y ""rachas fuertes"" de viento asociadas a las tormentas."
339,eventos meteorológicos,lluvia,El Sistema Nacional de Emergencia (Sinae) presentó las cifras oficiales sobre las personas desplazadas en todo el país afectadas por las inundaciones producto de las abundantes lluvias registradas en los últimos días.
340,eventos meteorológicos,lluvia,"Después de la ola de calor y las lluvias, se vienen los días frescos - ECOS UY un importante descenso de la temperatura."
341,eventos meteorológicos,lluvia,Evacuados en Durazno y Salto y la situación se agrava por más lluvias -...
342,eventos meteorológicos,lluvia,Intendencia de Rocha
343,eventos meteorológicos,lluvia,"Este viernes, además se registraron situaciones de emergencia en dos localidades rurales, Saucedo y Palomas. Sin embargo, afortunadamente actualmente no hay desplazados, únicamente se registraron afectaciones menores en todos los casos. Solo dos familias debieron abandonar sus hogares, pero ya retornaron, señaló el coordinador."
